dataset,node,epsilon,min_samples,id,precision,recall,fscore
BGP_testbed_3,leaf8,1.0,8,83,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,8,84,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,8,85,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine3,1.0,8,86,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,1.0,8,87,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,1.0,10,88,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf2,1.0,10,89,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf3,1.0,10,90,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,10,91,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf6,1.0,10,92,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,10,93,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,10,94,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,10,95,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,10,96,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,10,97,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,10,98,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,10,99,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf2,1.0,10,100,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,10,101,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,10,102,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf6,1.0,10,103,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,10,104,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,10,105,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,10,106,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,10,107,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine3,1.0,10,108,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,1.0,10,109,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,1.0,12,110,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf2,1.0,12,111,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,12,112,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,12,113,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,12,114,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,12,115,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,12,116,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,12,117,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,12,118,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,12,119,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,12,120,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,12,121,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf2,1.0,12,122,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,12,123,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,12,124,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,12,125,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,12,126,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,12,127,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,12,128,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,12,129,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,12,130,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,1.0,12,131,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,14,132,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,14,133,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,14,134,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,14,135,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,14,136,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,14,137,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,14,138,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,14,139,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,14,140,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,14,141,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,14,142,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,14,143,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf2,1.0,14,144,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,14,145,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,14,146,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,14,147,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,14,148,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,14,149,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,14,150,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,14,151,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,14,152,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,1.0,14,153,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,16,154,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,16,155,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,16,156,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,16,157,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,16,158,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,16,159,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,16,160,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,16,161,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,16,162,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,16,163,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,16,164,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,16,165,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf2,1.0,16,166,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,16,167,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,16,168,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,16,169,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,16,170,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,16,171,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,16,172,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,16,173,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,16,174,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,1.0,16,175,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,18,176,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,18,177,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,18,178,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,18,179,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,18,180,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,18,181,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,18,182,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,18,183,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,18,184,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,18,185,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,18,186,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,18,187,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf2,1.0,18,188,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,18,189,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,18,190,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,18,191,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,18,192,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,18,193,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,18,194,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,18,195,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,18,196,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,1.0,18,197,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,20,198,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,20,199,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,20,200,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,20,201,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,20,202,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,20,203,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,20,204,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,20,205,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,1.0,20,206,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,20,207,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,20,208,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,20,209,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf2,1.0,20,210,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,20,211,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,20,212,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,20,213,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,20,214,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,20,215,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,20,216,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,20,217,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,20,218,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,1.0,20,219,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,22,220,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,22,221,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,22,222,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,22,223,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,22,224,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,22,225,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,22,226,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,22,227,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,22,228,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,22,229,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,22,230,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,22,231,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf2,1.0,22,232,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,1.0,22,233,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,22,234,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,22,235,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,22,236,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,22,237,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,22,238,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,22,239,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,22,240,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,1.0,22,241,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,24,242,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,24,243,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,24,244,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,24,245,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,24,246,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,24,247,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,24,248,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,24,249,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,24,250,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,24,251,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,24,252,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,24,253,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,1.0,24,254,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf3,1.0,24,255,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,24,256,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,1.0,24,257,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,24,258,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,1.0,24,259,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,1.0,24,260,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,24,261,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,24,262,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,1.0,24,263,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,26,264,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,26,265,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,26,266,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,26,267,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,26,268,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,26,269,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,26,270,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,26,271,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,26,272,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,26,273,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,1.0,26,274,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,26,275,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,26,276,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf3,1.0,26,277,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,1.0,26,278,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf6,1.0,26,279,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,26,280,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf8,1.0,26,281,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,26,282,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,26,283,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,26,284,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,26,285,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,28,286,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,28,287,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,28,288,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,28,289,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,28,290,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,28,291,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,28,292,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,28,293,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,28,294,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,28,295,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,28,296,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,28,297,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,28,298,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf3,1.0,28,299,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf5,1.0,28,300,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf6,1.0,28,301,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,28,302,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf8,1.0,28,303,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,28,304,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,28,305,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,28,306,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,28,307,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,30,308,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,30,309,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,30,310,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,30,311,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,30,312,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,30,313,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,30,314,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,30,315,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,30,316,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,30,317,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,30,318,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,30,319,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,30,320,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf3,1.0,30,321,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,30,322,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf6,1.0,30,323,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,30,324,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf8,1.0,30,325,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,30,326,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine2,1.0,30,327,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,30,328,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,30,329,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,32,330,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,32,331,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,32,332,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,32,333,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,32,334,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,32,335,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,32,336,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,32,337,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,32,338,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,32,339,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,32,340,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,1.0,32,341,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,32,342,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf3,1.0,32,343,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,32,344,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf6,1.0,32,345,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,32,346,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,1.0,32,347,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,32,348,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine2,1.0,32,349,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,32,350,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,32,351,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,34,352,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,34,353,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,34,354,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,34,355,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,34,356,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,34,357,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,34,358,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,34,359,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,34,360,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,34,361,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,34,362,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,1.0,34,363,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,34,364,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf3,1.0,34,365,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,34,366,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf6,1.0,34,367,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,1.0,34,368,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,1.0,34,369,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,34,370,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine2,1.0,34,371,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,34,372,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,34,373,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,36,374,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,36,375,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,36,376,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,36,377,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,36,378,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,36,379,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,36,380,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,36,381,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,36,382,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,36,383,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,36,384,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,1.0,36,385,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,36,386,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf3,1.0,36,387,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,36,388,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf6,1.0,36,389,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf7,1.0,36,390,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,1.0,36,391,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,36,392,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine2,1.0,36,393,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,36,394,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,36,395,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,1.0,38,396,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,38,397,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,38,398,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,38,399,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,38,400,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,38,401,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,38,402,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,38,403,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,38,404,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,38,405,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,38,406,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,1.0,38,407,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,38,408,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf3,1.0,38,409,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,38,410,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf6,1.0,38,411,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf7,1.0,38,412,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,1.0,38,413,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,1.0,38,414,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine2,1.0,38,415,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,1.0,38,416,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,1.0,38,417,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf1,1.0,40,418,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,1.0,40,419,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,1.0,40,420,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,1.0,40,421,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,1.0,40,422,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,1.0,40,423,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,1.0,40,424,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,1.0,40,425,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,1.0,40,426,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,1.0,40,427,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,1.0,40,428,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,1.0,40,429,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf2,1.0,40,430,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf3,1.0,40,431,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,1.0,40,432,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf6,1.0,40,433,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf7,1.0,40,434,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,1.0,40,435,0.08,1.0,0.09803921568627451
