dataset,node,tree_size,contamination,id,precision,recall,fscore
BGP_testbed_3,spine4,5,0.076,351,0.44,0.88,0.48888888888888893
BGP_testbed_2,leaf1,5,0.081,352,0.21,0.86,0.2473972602739726
BGP_testbed_2,leaf2,5,0.081,353,0.19,0.86,0.22506887052341598
BGP_testbed_2,leaf3,5,0.081,354,0.15,0.71,0.17809364548494983
BGP_testbed_2,leaf5,5,0.081,355,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf6,5,0.081,356,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf7,5,0.081,357,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf8,5,0.081,358,0.18,0.71,0.2115894039735099
BGP_testbed_2,spine1,5,0.081,359,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine2,5,0.081,360,0.15,0.71,0.17809364548494983
BGP_testbed_2,spine3,5,0.081,361,0.12,0.57,0.1425
BGP_testbed_2,spine4,5,0.081,362,0.11,0.57,0.13117154811715484
BGP_testbed_3,leaf1,5,0.081,363,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf2,5,0.081,364,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf3,5,0.081,365,0.2,0.5,0.22727272727272727
BGP_testbed_3,leaf5,5,0.081,366,0.21,0.5,0.23755656108597287
BGP_testbed_3,leaf6,5,0.081,367,0.23,0.62,0.26309963099631
BGP_testbed_3,leaf7,5,0.081,368,0.27,0.75,0.3096330275229358
BGP_testbed_3,leaf8,5,0.081,369,0.2,0.5,0.22727272727272727
BGP_testbed_3,spine1,5,0.081,370,0.17,0.5,0.19585253456221202
BGP_testbed_3,spine2,5,0.081,371,0.17,0.5,0.19585253456221202
BGP_testbed_3,spine3,5,0.081,372,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,5,0.081,373,0.4,1.0,0.45454545454545453
BGP_testbed_2,leaf1,5,0.08600000000000001,374,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf2,5,0.08600000000000001,375,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf3,5,0.08600000000000001,376,0.17,0.86,0.2024930747922438
BGP_testbed_2,leaf5,5,0.08600000000000001,377,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf6,5,0.08600000000000001,378,0.16,0.86,0.19111111111111112
BGP_testbed_2,leaf7,5,0.08600000000000001,379,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf8,5,0.08600000000000001,380,0.17,0.71,0.20049833887043192
BGP_testbed_2,spine1,5,0.08600000000000001,381,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine2,5,0.08600000000000001,382,0.14,0.71,0.16677852348993288
BGP_testbed_2,spine3,5,0.08600000000000001,383,0.15,0.71,0.17809364548494983
BGP_testbed_2,spine4,5,0.08600000000000001,384,0.13,0.71,0.15538720538720538
BGP_testbed_3,leaf1,5,0.08600000000000001,385,0.35,0.88,0.3979328165374677
BGP_testbed_3,leaf2,5,0.08600000000000001,386,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,5,0.08600000000000001,387,0.27,0.75,0.3096330275229358
BGP_testbed_3,leaf5,5,0.08600000000000001,388,0.18,0.5,0.2064220183486238
BGP_testbed_3,leaf6,5,0.08600000000000001,389,0.17,0.5,0.19585253456221202
BGP_testbed_3,leaf7,5,0.08600000000000001,390,0.22,0.62,0.2525925925925926
BGP_testbed_3,leaf8,5,0.08600000000000001,391,0.18,0.5,0.2064220183486238
BGP_testbed_3,spine1,5,0.08600000000000001,392,0.27,0.88,0.3134564643799473
BGP_testbed_3,spine2,5,0.08600000000000001,393,0.21,0.62,0.24200743494423793
BGP_testbed_3,spine3,5,0.08600000000000001,394,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,5,0.08600000000000001,395,0.39,0.88,0.4388746803069054
BGP_testbed_2,leaf1,5,0.091,396,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf2,5,0.091,397,0.18,0.86,0.21381215469613257
BGP_testbed_2,leaf3,5,0.091,398,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf5,5,0.091,399,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf6,5,0.091,400,0.12,0.71,0.14391891891891892
BGP_testbed_2,leaf7,5,0.091,401,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf8,5,0.091,402,0.13,0.57,0.1537344398340249
BGP_testbed_2,spine1,5,0.091,403,0.22,1.0,0.26066350710900477
BGP_testbed_2,spine2,5,0.091,404,0.11,0.57,0.13117154811715484
BGP_testbed_2,spine3,5,0.091,405,0.13,0.57,0.1537344398340249
BGP_testbed_2,spine4,5,0.091,406,0.12,0.71,0.14391891891891892
BGP_testbed_3,leaf1,5,0.091,407,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf2,5,0.091,408,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,5,0.091,409,0.22,0.62,0.2525925925925926
BGP_testbed_3,leaf5,5,0.091,410,0.16,0.5,0.18518518518518517
BGP_testbed_3,leaf6,5,0.091,411,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf7,5,0.091,412,0.19,0.62,0.2205992509363296
BGP_testbed_3,leaf8,5,0.091,413,0.19,0.5,0.21689497716894976
BGP_testbed_3,spine1,5,0.091,414,0.26,0.88,0.30264550264550266
BGP_testbed_3,spine2,5,0.091,415,0.22,0.75,0.2562111801242236
BGP_testbed_3,spine3,5,0.091,416,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,5,0.091,417,0.32,0.88,0.3666666666666667
BGP_testbed_2,leaf1,5,0.096,418,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf2,5,0.096,419,0.18,0.86,0.21381215469613257
BGP_testbed_2,leaf3,5,0.096,420,0.17,0.86,0.2024930747922438
BGP_testbed_2,leaf5,5,0.096,421,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf6,5,0.096,422,0.1,0.57,0.11974789915966386
BGP_testbed_2,leaf7,5,0.096,423,0.14,0.71,0.16677852348993288
BGP_testbed_2,leaf8,5,0.096,424,0.12,0.57,0.1425
BGP_testbed_2,spine1,5,0.096,425,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,5,0.096,426,0.15,0.86,0.1796657381615599
BGP_testbed_2,spine3,5,0.096,427,0.14,0.71,0.16677852348993288
BGP_testbed_2,spine4,5,0.096,428,0.09,0.57,0.10822784810126582
BGP_testbed_3,leaf1,5,0.096,429,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf2,5,0.096,430,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf3,5,0.096,431,0.24,0.75,0.27777777777777773
BGP_testbed_3,leaf5,5,0.096,432,0.17,0.5,0.19585253456221202
BGP_testbed_3,leaf6,5,0.096,433,0.24,0.75,0.27777777777777773
BGP_testbed_3,leaf7,5,0.096,434,0.19,0.62,0.2205992509363296
BGP_testbed_3,leaf8,5,0.096,435,0.26,0.75,0.29907975460122704
BGP_testbed_3,spine1,5,0.096,436,0.22,0.75,0.2562111801242236
BGP_testbed_3,spine2,5,0.096,437,0.15,0.5,0.1744186046511628
BGP_testbed_3,spine3,5,0.096,438,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,5,0.096,439,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,5,0.101,440,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf2,5,0.101,441,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf3,5,0.101,442,0.15,0.86,0.1796657381615599
BGP_testbed_2,leaf5,5,0.101,443,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf6,5,0.101,444,0.14,0.86,0.1681564245810056
BGP_testbed_2,leaf7,5,0.101,445,0.13,0.71,0.15538720538720538
BGP_testbed_2,leaf8,5,0.101,446,0.17,0.86,0.2024930747922438
BGP_testbed_2,spine1,5,0.101,447,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine2,5,0.101,448,0.13,0.71,0.15538720538720538
BGP_testbed_2,spine3,5,0.101,449,0.12,0.71,0.14391891891891892
BGP_testbed_2,spine4,5,0.101,450,0.1,0.57,0.11974789915966386
BGP_testbed_3,leaf1,5,0.101,451,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf2,5,0.101,452,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf3,5,0.101,453,0.24,0.75,0.27777777777777773
BGP_testbed_3,leaf5,5,0.101,454,0.24,0.75,0.27777777777777773
BGP_testbed_3,leaf6,5,0.101,455,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf7,5,0.101,456,0.19,0.62,0.2205992509363296
BGP_testbed_3,leaf8,5,0.101,457,0.17,0.5,0.19585253456221202
BGP_testbed_3,spine1,5,0.101,458,0.25,0.88,0.2917771883289125
BGP_testbed_3,spine2,5,0.101,459,0.2,0.75,0.234375
BGP_testbed_3,spine3,5,0.101,460,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,5,0.101,461,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,5,0.106,462,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf2,5,0.106,463,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf3,5,0.106,464,0.16,0.86,0.19111111111111112
BGP_testbed_2,leaf5,5,0.106,465,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf6,5,0.106,466,0.13,0.86,0.15658263305322132
BGP_testbed_2,leaf7,5,0.106,467,0.15,0.86,0.1796657381615599
BGP_testbed_2,leaf8,5,0.106,468,0.15,0.86,0.1796657381615599
BGP_testbed_2,spine1,5,0.106,469,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,5,0.106,470,0.13,0.86,0.15658263305322132
BGP_testbed_2,spine3,5,0.106,471,0.12,0.71,0.14391891891891892
BGP_testbed_2,spine4,5,0.106,472,0.12,0.71,0.14391891891891892
BGP_testbed_3,leaf1,5,0.106,473,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf2,5,0.106,474,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf3,5,0.106,475,0.19,0.62,0.2205992509363296
BGP_testbed_3,leaf5,5,0.106,476,0.14,0.5,0.1635514018691589
BGP_testbed_3,leaf6,5,0.106,477,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf7,5,0.106,478,0.17,0.62,0.1988679245283019
BGP_testbed_3,leaf8,5,0.106,479,0.15,0.5,0.1744186046511628
BGP_testbed_3,spine1,5,0.106,480,0.23,0.88,0.26986666666666675
BGP_testbed_3,spine2,5,0.106,481,0.22,0.88,0.25882352941176473
BGP_testbed_3,spine3,5,0.106,482,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine4,5,0.106,483,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,5,0.111,484,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf2,5,0.111,485,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf3,5,0.111,486,0.15,0.86,0.1796657381615599
BGP_testbed_2,leaf5,5,0.111,487,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf6,5,0.111,488,0.11,0.71,0.13237288135593223
BGP_testbed_2,leaf7,5,0.111,489,0.14,0.86,0.1681564245810056
BGP_testbed_2,leaf8,5,0.111,490,0.15,0.86,0.1796657381615599
BGP_testbed_2,spine1,5,0.111,491,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine2,5,0.111,492,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine3,5,0.111,493,0.13,0.71,0.15538720538720538
BGP_testbed_2,spine4,5,0.111,494,0.13,0.86,0.15658263305322132
BGP_testbed_3,leaf1,5,0.111,495,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf2,5,0.111,496,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,5,0.111,497,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf5,5,0.111,498,0.13,0.5,0.15258215962441316
BGP_testbed_3,leaf6,5,0.111,499,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf7,5,0.111,500,0.21,0.75,0.24532710280373834
BGP_testbed_3,leaf8,5,0.111,501,0.21,0.75,0.24532710280373834
BGP_testbed_3,spine1,5,0.111,502,0.22,0.88,0.25882352941176473
BGP_testbed_3,spine2,5,0.111,503,0.21,0.75,0.24532710280373834
BGP_testbed_3,spine3,5,0.111,504,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine4,5,0.111,505,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,5,0.116,506,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf2,5,0.116,507,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf3,5,0.116,508,0.14,0.86,0.1681564245810056
BGP_testbed_2,leaf5,5,0.116,509,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf6,5,0.116,510,0.13,0.86,0.15658263305322132
BGP_testbed_2,leaf7,5,0.116,511,0.14,0.86,0.1681564245810056
BGP_testbed_2,leaf8,5,0.116,512,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine1,5,0.116,513,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine2,5,0.116,514,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine3,5,0.116,515,0.12,0.71,0.14391891891891892
BGP_testbed_2,spine4,5,0.116,516,0.12,0.86,0.1449438202247191
BGP_testbed_3,leaf1,5,0.116,517,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf2,5,0.116,518,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,5,0.116,519,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf5,5,0.116,520,0.15,0.5,0.1744186046511628
BGP_testbed_3,leaf6,5,0.116,521,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf7,5,0.116,522,0.16,0.62,0.18787878787878787
BGP_testbed_3,leaf8,5,0.116,523,0.21,0.75,0.24532710280373834
BGP_testbed_3,spine1,5,0.116,524,0.25,1.0,0.29411764705882354
BGP_testbed_3,spine2,5,0.116,525,0.16,0.62,0.18787878787878787
BGP_testbed_3,spine3,5,0.116,526,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine4,5,0.116,527,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf1,5,0.121,528,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf2,5,0.121,529,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf3,5,0.121,530,0.11,0.71,0.13237288135593223
BGP_testbed_2,leaf5,5,0.121,531,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf6,5,0.121,532,0.12,0.86,0.1449438202247191
BGP_testbed_2,leaf7,5,0.121,533,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf8,5,0.121,534,0.15,0.86,0.1796657381615599
BGP_testbed_2,spine1,5,0.121,535,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine2,5,0.121,536,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine3,5,0.121,537,0.11,0.71,0.13237288135593223
BGP_testbed_2,spine4,5,0.121,538,0.11,0.71,0.13237288135593223
BGP_testbed_3,leaf1,5,0.121,539,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf2,5,0.121,540,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,5,0.121,541,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf5,5,0.121,542,0.19,0.75,0.2233542319749216
BGP_testbed_3,leaf6,5,0.121,543,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf7,5,0.121,544,0.19,0.75,0.2233542319749216
BGP_testbed_3,leaf8,5,0.121,545,0.21,0.75,0.24532710280373834
BGP_testbed_3,spine1,5,0.121,546,0.21,0.88,0.2477211796246649
BGP_testbed_3,spine2,5,0.121,547,0.19,0.75,0.2233542319749216
BGP_testbed_3,spine3,5,0.121,548,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine4,5,0.121,549,0.31,1.0,0.35962877030162416
BGP_testbed_2,leaf1,5,0.126,550,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf2,5,0.126,551,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf3,5,0.126,552,0.13,0.86,0.15658263305322132
BGP_testbed_2,leaf5,5,0.126,553,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf6,5,0.126,554,0.12,0.86,0.1449438202247191
BGP_testbed_2,leaf7,5,0.126,555,0.14,0.86,0.1681564245810056
BGP_testbed_2,leaf8,5,0.126,556,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine1,5,0.126,557,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,5,0.126,558,0.12,0.86,0.1449438202247191
BGP_testbed_2,spine3,5,0.126,559,0.11,0.71,0.13237288135593223
BGP_testbed_2,spine4,5,0.126,560,0.1,0.71,0.12074829931972789
BGP_testbed_3,leaf1,5,0.126,561,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf2,5,0.126,562,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf3,5,0.126,563,0.16,0.62,0.18787878787878787
BGP_testbed_3,leaf5,5,0.126,564,0.18,0.75,0.2122641509433962
BGP_testbed_3,leaf6,5,0.126,565,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf7,5,0.126,566,0.18,0.75,0.2122641509433962
BGP_testbed_3,leaf8,5,0.126,567,0.19,0.75,0.2233542319749216
BGP_testbed_3,spine1,5,0.126,568,0.2,0.88,0.23655913978494622
BGP_testbed_3,spine2,5,0.126,569,0.21,0.88,0.2477211796246649
BGP_testbed_3,spine3,5,0.126,570,0.25,1.0,0.29411764705882354
BGP_testbed_3,spine4,5,0.126,571,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf1,5,0.131,572,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf2,5,0.131,573,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf3,5,0.131,574,0.13,0.86,0.15658263305322132
BGP_testbed_2,leaf5,5,0.131,575,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf6,5,0.131,576,0.12,0.86,0.1449438202247191
BGP_testbed_2,leaf7,5,0.131,577,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,5,0.131,578,0.14,0.86,0.1681564245810056
BGP_testbed_2,spine1,5,0.131,579,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,5,0.131,580,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine3,5,0.131,581,0.11,0.71,0.13237288135593223
BGP_testbed_2,spine4,5,0.131,582,0.11,0.86,0.13323943661971832
BGP_testbed_3,leaf1,5,0.131,583,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf2,5,0.131,584,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,5,0.131,585,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf5,5,0.131,586,0.17,0.75,0.20110410094637227
BGP_testbed_3,leaf6,5,0.131,587,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf7,5,0.131,588,0.18,0.75,0.2122641509433962
BGP_testbed_3,leaf8,5,0.131,589,0.19,0.75,0.2233542319749216
BGP_testbed_3,spine1,5,0.131,590,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine2,5,0.131,591,0.21,0.88,0.2477211796246649
BGP_testbed_3,spine3,5,0.131,592,0.25,1.0,0.29411764705882354
BGP_testbed_3,spine4,5,0.131,593,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf1,5,0.136,594,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf2,5,0.136,595,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf3,5,0.136,596,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf5,5,0.136,597,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf6,5,0.136,598,0.11,0.86,0.13323943661971832
BGP_testbed_2,leaf7,5,0.136,599,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,5,0.136,600,0.13,0.86,0.15658263305322132
BGP_testbed_2,spine1,5,0.136,601,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,5,0.136,602,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,5,0.136,603,0.11,0.71,0.13237288135593223
BGP_testbed_2,spine4,5,0.136,604,0.1,0.71,0.12074829931972789
BGP_testbed_3,leaf1,5,0.136,605,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf2,5,0.136,606,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf3,5,0.136,607,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf5,5,0.136,608,0.17,0.75,0.20110410094637227
BGP_testbed_3,leaf6,5,0.136,609,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,5,0.136,610,0.17,0.75,0.20110410094637227
BGP_testbed_3,leaf8,5,0.136,611,0.19,0.75,0.2233542319749216
BGP_testbed_3,spine1,5,0.136,612,0.19,0.88,0.22533692722371967
BGP_testbed_3,spine2,5,0.136,613,0.2,0.88,0.23655913978494622
BGP_testbed_3,spine3,5,0.136,614,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,5,0.136,615,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf1,5,0.14100000000000001,616,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf2,5,0.14100000000000001,617,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf3,5,0.14100000000000001,618,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf5,5,0.14100000000000001,619,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf6,5,0.14100000000000001,620,0.11,0.86,0.13323943661971832
BGP_testbed_2,leaf7,5,0.14100000000000001,621,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,5,0.14100000000000001,622,0.14,0.86,0.1681564245810056
BGP_testbed_2,spine1,5,0.14100000000000001,623,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,5,0.14100000000000001,624,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine3,5,0.14100000000000001,625,0.1,0.71,0.12074829931972789
BGP_testbed_2,spine4,5,0.14100000000000001,626,0.1,0.71,0.12074829931972789
BGP_testbed_3,leaf1,5,0.14100000000000001,627,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf2,5,0.14100000000000001,628,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf3,5,0.14100000000000001,629,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf5,5,0.14100000000000001,630,0.17,0.75,0.20110410094637227
BGP_testbed_3,leaf6,5,0.14100000000000001,631,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,5,0.14100000000000001,632,0.17,0.75,0.20110410094637227
BGP_testbed_3,leaf8,5,0.14100000000000001,633,0.18,0.75,0.2122641509433962
BGP_testbed_3,spine1,5,0.14100000000000001,634,0.19,0.88,0.22533692722371967
BGP_testbed_3,spine2,5,0.14100000000000001,635,0.18,0.75,0.2122641509433962
BGP_testbed_3,spine3,5,0.14100000000000001,636,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,5,0.14100000000000001,637,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf1,5,0.146,638,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf2,5,0.146,639,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf3,5,0.146,640,0.12,0.86,0.1449438202247191
BGP_testbed_2,leaf5,5,0.146,641,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf6,5,0.146,642,0.11,0.86,0.13323943661971832
BGP_testbed_2,leaf7,5,0.146,643,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,5,0.146,644,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine1,5,0.146,645,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,5,0.146,646,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,5,0.146,647,0.1,0.71,0.12074829931972789
BGP_testbed_2,spine4,5,0.146,648,0.11,0.86,0.13323943661971832
BGP_testbed_3,leaf1,5,0.146,649,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf2,5,0.146,650,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf3,5,0.146,651,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf5,5,0.146,652,0.16,0.75,0.189873417721519
BGP_testbed_3,leaf6,5,0.146,653,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,5,0.146,654,0.18,0.75,0.2122641509433962
BGP_testbed_3,leaf8,5,0.146,655,0.18,0.75,0.2122641509433962
BGP_testbed_3,spine1,5,0.146,656,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine2,5,0.146,657,0.19,0.88,0.22533692722371967
BGP_testbed_3,spine3,5,0.146,658,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,5,0.146,659,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf1,5,0.151,660,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf2,5,0.151,661,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf3,5,0.151,662,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf5,5,0.151,663,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf6,5,0.151,664,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf7,5,0.151,665,0.15,1.0,0.18072289156626503
BGP_testbed_2,leaf8,5,0.151,666,0.12,0.86,0.1449438202247191
BGP_testbed_2,spine1,5,0.151,667,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,5,0.151,668,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,5,0.151,669,0.1,0.71,0.12074829931972789
BGP_testbed_2,spine4,5,0.151,670,0.11,0.86,0.13323943661971832
BGP_testbed_3,leaf1,5,0.151,671,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf2,5,0.151,672,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf3,5,0.151,673,0.16,0.75,0.189873417721519
BGP_testbed_3,leaf5,5,0.151,674,0.15,0.75,0.17857142857142858
BGP_testbed_3,leaf6,5,0.151,675,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf7,5,0.151,676,0.16,0.75,0.189873417721519
BGP_testbed_3,leaf8,5,0.151,677,0.17,0.75,0.20110410094637227
BGP_testbed_3,spine1,5,0.151,678,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine2,5,0.151,679,0.19,0.88,0.22533692722371967
BGP_testbed_3,spine3,5,0.151,680,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine4,5,0.151,681,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf1,5,0.156,682,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf2,5,0.156,683,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf3,5,0.156,684,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf5,5,0.156,685,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf6,5,0.156,686,0.09,0.71,0.10904436860068259
BGP_testbed_2,leaf7,5,0.156,687,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf8,5,0.156,688,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine1,5,0.156,689,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,5,0.156,690,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,5,0.156,691,0.09,0.71,0.10904436860068259
BGP_testbed_2,spine4,5,0.156,692,0.11,0.86,0.13323943661971832
BGP_testbed_3,leaf1,5,0.156,693,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf2,5,0.156,694,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf3,5,0.156,695,0.2,1.0,0.23809523809523808
BGP_testbed_3,leaf5,5,0.156,696,0.15,0.75,0.17857142857142858
BGP_testbed_3,leaf6,5,0.156,697,0.21,1.0,0.24940617577197152
