dataset,node,window,R,k,id,precision,recall,fscore
BGP_testbed_2,leaf5,85,7.0,5,53925,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf6,85,7.0,5,53926,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf7,85,7.0,5,53927,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf8,85,7.0,5,53928,0.38,0.86,0.42774869109947644
BGP_testbed_2,spine1,85,7.0,5,53929,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine2,85,7.0,5,53930,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine3,85,7.0,5,53931,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine4,85,7.0,5,53932,0.75,0.86,0.7696897374701672
BGP_testbed_3,leaf1,85,7.0,5,53933,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf2,85,7.0,5,53934,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf3,85,7.0,5,53935,0.41,0.88,0.45903307888040706
BGP_testbed_3,leaf5,85,7.0,5,53936,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf6,85,7.0,5,53937,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,85,7.0,5,53938,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf8,85,7.0,5,53939,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine1,85,7.0,5,53940,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine2,85,7.0,5,53941,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine3,85,7.0,5,53942,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine4,85,7.0,5,53943,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,85,7.0,6,53944,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,7.0,6,53945,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf3,85,7.0,6,53946,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf5,85,7.0,6,53947,0.38,0.86,0.42774869109947644
BGP_testbed_2,leaf6,85,7.0,6,53948,0.32,0.86,0.36595744680851067
BGP_testbed_2,leaf7,85,7.0,6,53949,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf8,85,7.0,6,53950,0.33,0.86,0.37639257294429707
BGP_testbed_2,spine1,85,7.0,6,53951,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine2,85,7.0,6,53952,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine3,85,7.0,6,53953,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine4,85,7.0,6,53954,0.55,0.86,0.5927318295739348
BGP_testbed_3,leaf1,85,7.0,6,53955,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,85,7.0,6,53956,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf3,85,7.0,6,53957,0.44,0.88,0.48888888888888893
BGP_testbed_3,leaf5,85,7.0,6,53958,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf6,85,7.0,6,53959,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,85,7.0,6,53960,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf8,85,7.0,6,53961,0.47,0.88,0.5182957393483708
BGP_testbed_3,spine1,85,7.0,6,53962,0.29,1.0,0.337995337995338
BGP_testbed_3,spine2,85,7.0,6,53963,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,85,7.0,6,53964,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine4,85,7.0,6,53965,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,85,7.0,7,53966,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,7.0,7,53967,0.38,0.86,0.42774869109947644
BGP_testbed_2,leaf3,85,7.0,7,53968,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf5,85,7.0,7,53969,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf6,85,7.0,7,53970,0.25,0.86,0.29132791327913277
BGP_testbed_2,leaf7,85,7.0,7,53971,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf8,85,7.0,7,53972,0.35,0.86,0.3970976253298153
BGP_testbed_2,spine1,85,7.0,7,53973,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine2,85,7.0,7,53974,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine3,85,7.0,7,53975,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,85,7.0,7,53976,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,85,7.0,7,53977,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf2,85,7.0,7,53978,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf3,85,7.0,7,53979,0.44,0.88,0.48888888888888893
BGP_testbed_3,leaf5,85,7.0,7,53980,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf6,85,7.0,7,53981,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf7,85,7.0,7,53982,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf8,85,7.0,7,53983,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine1,85,7.0,7,53984,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine2,85,7.0,7,53985,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,85,7.0,7,53986,0.27,1.0,0.31615925058548017
BGP_testbed_3,spine4,85,7.0,7,53987,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf1,85,7.0,8,53988,0.35,0.86,0.3970976253298153
BGP_testbed_2,leaf2,85,7.0,8,53989,0.24,0.86,0.2804347826086957
BGP_testbed_2,leaf3,85,7.0,8,53990,0.38,0.86,0.42774869109947644
BGP_testbed_2,leaf5,85,7.0,8,53991,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf6,85,7.0,8,53992,0.23,0.86,0.2694822888283379
BGP_testbed_2,leaf7,85,7.0,8,53993,0.38,0.86,0.42774869109947644
BGP_testbed_2,leaf8,85,7.0,8,53994,0.35,0.86,0.3970976253298153
BGP_testbed_2,spine1,85,7.0,8,53995,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine2,85,7.0,8,53996,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine3,85,7.0,8,53997,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine4,85,7.0,8,53998,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,85,7.0,8,53999,0.64,0.88,0.676923076923077
BGP_testbed_3,leaf2,85,7.0,8,54000,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf3,85,7.0,8,54001,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,7.0,8,54002,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,85,7.0,8,54003,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf7,85,7.0,8,54004,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf8,85,7.0,8,54005,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine1,85,7.0,8,54006,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine2,85,7.0,8,54007,0.29,1.0,0.337995337995338
BGP_testbed_3,spine3,85,7.0,8,54008,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine4,85,7.0,8,54009,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf1,85,7.0,9,54010,0.32,0.86,0.36595744680851067
BGP_testbed_2,leaf2,85,7.0,9,54011,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf3,85,7.0,9,54012,0.38,0.86,0.42774869109947644
BGP_testbed_2,leaf5,85,7.0,9,54013,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf6,85,7.0,9,54014,0.24,0.86,0.2804347826086957
BGP_testbed_2,leaf7,85,7.0,9,54015,0.33,0.86,0.37639257294429707
BGP_testbed_2,leaf8,85,7.0,9,54016,0.3,0.86,0.34491978609625673
BGP_testbed_2,spine1,85,7.0,9,54017,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,85,7.0,9,54018,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine3,85,7.0,9,54019,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine4,85,7.0,9,54020,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf1,85,7.0,9,54021,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf2,85,7.0,9,54022,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf3,85,7.0,9,54023,0.41,0.88,0.45903307888040706
BGP_testbed_3,leaf5,85,7.0,9,54024,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,85,7.0,9,54025,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf7,85,7.0,9,54026,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf8,85,7.0,9,54027,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine1,85,7.0,9,54028,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine2,85,7.0,9,54029,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,85,7.0,9,54030,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine4,85,7.0,9,54031,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf1,85,8.0,2,54032,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf2,85,8.0,2,54033,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf3,85,8.0,2,54034,0.45,0.71,0.48556231003039513
BGP_testbed_2,leaf5,85,8.0,2,54035,0.36,0.71,0.399375
BGP_testbed_2,leaf6,85,8.0,2,54036,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf7,85,8.0,2,54037,0.57,0.57,0.57
BGP_testbed_2,leaf8,85,8.0,2,54038,0.62,0.71,0.6361271676300578
BGP_testbed_2,spine1,85,8.0,2,54039,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine2,85,8.0,2,54040,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,85,8.0,2,54041,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine4,85,8.0,2,54042,0.56,0.71,0.5847058823529412
BGP_testbed_3,leaf1,85,8.0,2,54043,0.6,0.75,0.625
BGP_testbed_3,leaf2,85,8.0,2,54044,0.36,0.5,0.3813559322033898
BGP_testbed_3,leaf3,85,8.0,2,54045,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf5,85,8.0,2,54046,0.86,0.75,0.8354922279792746
BGP_testbed_3,leaf6,85,8.0,2,54047,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,85,8.0,2,54048,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf8,85,8.0,2,54049,0.58,0.88,0.622439024390244
BGP_testbed_3,spine1,85,8.0,2,54050,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,85,8.0,2,54051,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,85,8.0,2,54052,0.71,0.62,0.6899686520376176
BGP_testbed_3,spine4,85,8.0,2,54053,0.64,0.88,0.676923076923077
BGP_testbed_2,leaf1,85,8.0,3,54054,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf2,85,8.0,3,54055,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf3,85,8.0,3,54056,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf5,85,8.0,3,54057,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf6,85,8.0,3,54058,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf7,85,8.0,3,54059,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf8,85,8.0,3,54060,0.38,0.71,0.418944099378882
BGP_testbed_2,spine1,85,8.0,3,54061,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,85,8.0,3,54062,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine3,85,8.0,3,54063,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine4,85,8.0,3,54064,0.55,0.86,0.5927318295739348
BGP_testbed_3,leaf1,85,8.0,3,54065,0.6,0.75,0.625
BGP_testbed_3,leaf2,85,8.0,3,54066,0.5,0.75,0.5357142857142857
BGP_testbed_3,leaf3,85,8.0,3,54067,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,8.0,3,54068,0.6,0.75,0.625
BGP_testbed_3,leaf6,85,8.0,3,54069,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf7,85,8.0,3,54070,0.5,0.62,0.5201342281879194
BGP_testbed_3,leaf8,85,8.0,3,54071,0.54,0.88,0.5852216748768473
BGP_testbed_3,spine1,85,8.0,3,54072,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine2,85,8.0,3,54073,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine3,85,8.0,3,54074,0.64,0.88,0.676923076923077
BGP_testbed_3,spine4,85,8.0,3,54075,0.58,0.88,0.622439024390244
BGP_testbed_2,leaf1,85,8.0,4,54076,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,8.0,4,54077,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf3,85,8.0,4,54078,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf5,85,8.0,4,54079,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf6,85,8.0,4,54080,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf7,85,8.0,4,54081,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf8,85,8.0,4,54082,0.36,0.71,0.399375
BGP_testbed_2,spine1,85,8.0,4,54083,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine2,85,8.0,4,54084,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine3,85,8.0,4,54085,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,85,8.0,4,54086,0.75,0.86,0.7696897374701672
BGP_testbed_3,leaf1,85,8.0,4,54087,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf2,85,8.0,4,54088,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf3,85,8.0,4,54089,0.5,0.88,0.5472636815920399
BGP_testbed_3,leaf5,85,8.0,4,54090,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf6,85,8.0,4,54091,0.64,0.88,0.676923076923077
BGP_testbed_3,leaf7,85,8.0,4,54092,0.75,0.75,0.75
BGP_testbed_3,leaf8,85,8.0,4,54093,0.47,0.88,0.5182957393483708
BGP_testbed_3,spine1,85,8.0,4,54094,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine2,85,8.0,4,54095,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine3,85,8.0,4,54096,0.54,0.88,0.5852216748768473
BGP_testbed_3,spine4,85,8.0,4,54097,0.53,1.0,0.5849889624724063
BGP_testbed_2,leaf1,85,8.0,5,54098,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf2,85,8.0,5,54099,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf3,85,8.0,5,54100,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf5,85,8.0,5,54101,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf6,85,8.0,5,54102,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf7,85,8.0,5,54103,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf8,85,8.0,5,54104,0.38,0.86,0.42774869109947644
BGP_testbed_2,spine1,85,8.0,5,54105,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine2,85,8.0,5,54106,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine3,85,8.0,5,54107,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine4,85,8.0,5,54108,0.75,0.86,0.7696897374701672
BGP_testbed_3,leaf1,85,8.0,5,54109,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,85,8.0,5,54110,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf3,85,8.0,5,54111,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,8.0,5,54112,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf6,85,8.0,5,54113,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,85,8.0,5,54114,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf8,85,8.0,5,54115,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,85,8.0,5,54116,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine2,85,8.0,5,54117,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine3,85,8.0,5,54118,0.39,0.88,0.4388746803069054
BGP_testbed_3,spine4,85,8.0,5,54119,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf1,85,8.0,6,54120,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,8.0,6,54121,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf3,85,8.0,6,54122,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf5,85,8.0,6,54123,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf6,85,8.0,6,54124,0.35,0.86,0.3970976253298153
BGP_testbed_2,leaf7,85,8.0,6,54125,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf8,85,8.0,6,54126,0.35,0.86,0.3970976253298153
BGP_testbed_2,spine1,85,8.0,6,54127,0.29,1.0,0.337995337995338
BGP_testbed_2,spine2,85,8.0,6,54128,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine3,85,8.0,6,54129,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine4,85,8.0,6,54130,0.6,0.86,0.6386138613861386
BGP_testbed_3,leaf1,85,8.0,6,54131,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf2,85,8.0,6,54132,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf3,85,8.0,6,54133,0.5,0.88,0.5472636815920399
BGP_testbed_3,leaf5,85,8.0,6,54134,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf6,85,8.0,6,54135,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,85,8.0,6,54136,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf8,85,8.0,6,54137,0.47,0.88,0.5182957393483708
BGP_testbed_3,spine1,85,8.0,6,54138,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine2,85,8.0,6,54139,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine3,85,8.0,6,54140,0.35,0.88,0.3979328165374677
BGP_testbed_3,spine4,85,8.0,6,54141,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf1,85,8.0,7,54142,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,8.0,7,54143,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf3,85,8.0,7,54144,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf5,85,8.0,7,54145,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf6,85,8.0,7,54146,0.29,0.86,0.33431635388739944
BGP_testbed_2,leaf7,85,8.0,7,54147,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf8,85,8.0,7,54148,0.38,0.86,0.42774869109947644
BGP_testbed_2,spine1,85,8.0,7,54149,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine2,85,8.0,7,54150,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine3,85,8.0,7,54151,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,85,8.0,7,54152,0.6,0.86,0.6386138613861386
BGP_testbed_3,leaf1,85,8.0,7,54153,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf2,85,8.0,7,54154,0.44,0.88,0.48888888888888893
BGP_testbed_3,leaf3,85,8.0,7,54155,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,8.0,7,54156,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf6,85,8.0,7,54157,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf7,85,8.0,7,54158,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf8,85,8.0,7,54159,0.37,0.88,0.4185089974293059
BGP_testbed_3,spine1,85,8.0,7,54160,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine2,85,8.0,7,54161,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine3,85,8.0,7,54162,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine4,85,8.0,7,54163,0.42,1.0,0.47511312217194573
BGP_testbed_2,leaf1,85,8.0,8,54164,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf2,85,8.0,8,54165,0.3,0.86,0.34491978609625673
BGP_testbed_2,leaf3,85,8.0,8,54166,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf5,85,8.0,8,54167,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf6,85,8.0,8,54168,0.27,0.86,0.3129380053908356
BGP_testbed_2,leaf7,85,8.0,8,54169,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf8,85,8.0,8,54170,0.38,0.86,0.42774869109947644
BGP_testbed_2,spine1,85,8.0,8,54171,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine2,85,8.0,8,54172,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine3,85,8.0,8,54173,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine4,85,8.0,8,54174,0.43,0.86,0.47777777777777775
BGP_testbed_3,leaf1,85,8.0,8,54175,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,85,8.0,8,54176,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf3,85,8.0,8,54177,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,8.0,8,54178,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf6,85,8.0,8,54179,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf7,85,8.0,8,54180,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf8,85,8.0,8,54181,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine1,85,8.0,8,54182,0.26,1.0,0.3051643192488263
BGP_testbed_3,spine2,85,8.0,8,54183,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine3,85,8.0,8,54184,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,85,8.0,8,54185,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf1,85,8.0,9,54186,0.43,0.86,0.47777777777777775
BGP_testbed_2,leaf2,85,8.0,9,54187,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf3,85,8.0,9,54188,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf5,85,8.0,9,54189,0.4,0.86,0.4479166666666667
BGP_testbed_2,leaf6,85,8.0,9,54190,0.26,0.86,0.3021621621621622
BGP_testbed_2,leaf7,85,8.0,9,54191,0.35,0.86,0.3970976253298153
BGP_testbed_2,leaf8,85,8.0,9,54192,0.29,0.71,0.3289137380191693
BGP_testbed_2,spine1,85,8.0,9,54193,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine2,85,8.0,9,54194,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine3,85,8.0,9,54195,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine4,85,8.0,9,54196,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,85,8.0,9,54197,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf2,85,8.0,9,54198,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,85,8.0,9,54199,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf5,85,8.0,9,54200,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf6,85,8.0,9,54201,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf7,85,8.0,9,54202,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf8,85,8.0,9,54203,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine1,85,8.0,9,54204,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine2,85,8.0,9,54205,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine3,85,8.0,9,54206,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine4,85,8.0,9,54207,0.38,1.0,0.4337899543378995
BGP_testbed_2,leaf1,85,9.0,2,54208,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf2,85,9.0,2,54209,0.71,0.71,0.71
BGP_testbed_2,leaf3,85,9.0,2,54210,0.67,0.57,0.6472881355932204
BGP_testbed_2,leaf5,85,9.0,2,54211,0.31,0.57,0.3411196911196911
BGP_testbed_2,leaf6,85,9.0,2,54212,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf7,85,9.0,2,54213,0.57,0.57,0.57
BGP_testbed_2,leaf8,85,9.0,2,54214,0.57,0.57,0.57
BGP_testbed_2,spine1,85,9.0,2,54215,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine2,85,9.0,2,54216,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine3,85,9.0,2,54217,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine4,85,9.0,2,54218,0.56,0.71,0.5847058823529412
BGP_testbed_3,leaf1,85,9.0,2,54219,0.75,0.75,0.75
BGP_testbed_3,leaf2,85,9.0,2,54220,0.36,0.5,0.3813559322033898
BGP_testbed_3,leaf3,85,9.0,2,54221,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf5,85,9.0,2,54222,0.86,0.75,0.8354922279792746
BGP_testbed_3,leaf6,85,9.0,2,54223,0.5,0.75,0.5357142857142857
BGP_testbed_3,leaf7,85,9.0,2,54224,0.83,0.62,0.7773413897280965
BGP_testbed_3,leaf8,85,9.0,2,54225,0.78,0.88,0.798139534883721
BGP_testbed_3,spine1,85,9.0,2,54226,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine2,85,9.0,2,54227,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,85,9.0,2,54228,0.67,0.5,0.6273408239700374
BGP_testbed_3,spine4,85,9.0,2,54229,0.7,0.88,0.7298578199052134
BGP_testbed_2,leaf1,85,9.0,3,54230,0.46,0.86,0.5071794871794872
BGP_testbed_2,leaf2,85,9.0,3,54231,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf3,85,9.0,3,54232,0.62,0.71,0.6361271676300578
BGP_testbed_2,leaf5,85,9.0,3,54233,0.42,0.71,0.457361963190184
BGP_testbed_2,leaf6,85,9.0,3,54234,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf7,85,9.0,3,54235,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf8,85,9.0,3,54236,0.42,0.71,0.457361963190184
BGP_testbed_2,spine1,85,9.0,3,54237,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,85,9.0,3,54238,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine3,85,9.0,3,54239,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine4,85,9.0,3,54240,0.67,0.86,0.7009732360097324
BGP_testbed_3,leaf1,85,9.0,3,54241,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf2,85,9.0,3,54242,0.5,0.75,0.5357142857142857
BGP_testbed_3,leaf3,85,9.0,3,54243,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf5,85,9.0,3,54244,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf6,85,9.0,3,54245,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf7,85,9.0,3,54246,0.62,0.62,0.62
BGP_testbed_3,leaf8,85,9.0,3,54247,0.58,0.88,0.622439024390244
BGP_testbed_3,spine1,85,9.0,3,54248,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine2,85,9.0,3,54249,0.36,1.0,0.4128440366972476
BGP_testbed_3,spine3,85,9.0,3,54250,0.57,0.5,0.5544747081712061
BGP_testbed_3,spine4,85,9.0,3,54251,0.64,0.88,0.676923076923077
BGP_testbed_2,leaf1,85,9.0,4,54252,0.5,0.86,0.5456852791878173
BGP_testbed_2,leaf2,85,9.0,4,54253,0.67,0.86,0.7009732360097324
